Log file open, 01/22/23 23:41:59
[2023.01.23-00.03.34:180][423]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:180][423]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:189][424]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:189][424]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:189][424]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:197][425]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:197][425]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:197][425]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:205][426]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:205][426]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:205][426]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:213][427]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:214][427]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:214][427]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:222][428]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:222][428]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:222][428]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:230][429]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:230][429]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:230][429]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:239][430]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:239][430]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:239][430]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:247][431]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:247][431]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:248][431]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:255][432]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:255][432]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:255][432]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:264][433]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:264][433]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:264][433]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:272][434]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:272][434]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:272][434]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:281][435]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:281][435]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:281][435]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:289][436]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:289][436]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:289][436]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:297][437]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:297][437]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:297][437]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:306][438]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:306][438]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:306][438]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:314][439]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:314][439]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:314][439]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:322][440]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:322][440]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:322][440]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:331][441]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:331][441]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:331][441]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:339][442]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:339][442]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:339][442]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:347][443]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:347][443]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:347][443]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:356][444]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:356][444]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:356][444]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:364][445]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:364][445]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:364][445]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:372][446]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:373][446]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:373][446]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:380][447]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:380][447]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:380][447]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:389][448]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:389][448]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:389][448]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:397][449]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:397][449]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:397][449]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:406][450]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:406][450]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:406][450]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:414][451]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:414][451]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:414][451]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:423][452]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:423][452]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:423][452]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:431][453]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:431][453]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:431][453]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:439][454]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:439][454]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:439][454]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:447][455]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:447][455]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:447][455]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:456][456]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:456][456]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:456][456]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:464][457]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:464][457]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:464][457]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:472][458]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:472][458]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:472][458]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:481][459]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:481][459]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:481][459]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:489][460]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:489][460]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:489][460]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:498][461]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:498][461]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:498][461]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:505][462]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:505][462]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:505][462]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:514][463]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:514][463]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:514][463]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:522][464]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:522][464]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:522][464]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:531][465]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:531][465]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:531][465]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:539][466]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:539][466]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:539][466]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:547][467]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:547][467]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:547][467]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:556][468]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:556][468]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:556][468]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:564][469]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:564][469]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:564][469]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:572][470]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:572][470]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:572][470]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:581][471]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:581][471]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:581][471]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:589][472]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:589][472]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:589][472]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:597][473]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:597][473]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:597][473]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:606][474]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:606][474]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:606][474]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:614][475]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:614][475]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:614][475]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:623][476]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:623][476]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:623][476]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:630][477]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:630][477]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:630][477]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:639][478]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:639][478]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:639][478]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:647][479]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:647][479]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:647][479]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:656][480]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:656][480]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:656][480]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:664][481]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:664][481]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:664][481]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:672][482]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:672][482]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:672][482]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:681][483]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:681][483]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:681][483]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:689][484]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:689][484]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:689][484]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:697][485]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:697][485]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:697][485]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:706][486]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:706][486]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:706][486]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:714][487]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:714][487]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:714][487]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:722][488]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:722][488]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:722][488]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:731][489]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:731][489]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:731][489]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:739][490]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:739][490]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:739][490]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:748][491]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:748][491]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:748][491]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:755][492]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:755][492]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:755][492]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:764][493]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:764][493]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:764][493]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:772][494]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:772][494]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:772][494]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:781][495]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:781][495]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:781][495]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:789][496]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:789][496]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:789][496]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:797][497]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:797][497]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:797][497]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:806][498]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:806][498]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:806][498]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:814][499]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:814][499]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:814][499]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:822][500]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:822][500]LogBlueprintUserMessages: [Hero_C_0] CheckpointOff_8_Sprite
[2023.01.23-00.03.34:822][500]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:831][501]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:831][501]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:839][502]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:839][502]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:847][503]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:847][503]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:856][504]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:856][504]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:864][505]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:864][505]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:873][506]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:873][506]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:880][507]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:880][507]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:889][508]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:889][508]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:897][509]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:897][509]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:906][510]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:906][510]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:914][511]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:914][511]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:922][512]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:922][512]LogBlueprintUserMessages: [Hero_C_0] Map1
[2023.01.23-00.03.34:931][513]LogBlueprintUserMessages: [Hero_C_0] AutumnHills_RoomBackground01A_8_Sprite
[2023.01.23-00.03.34:931][513]LogBlueprintUserMessages: [Hero_C_0] Map1
